SubID,Condition,Cycle,Fp1,Fp2,F3,F4,Fz,C3,C4,Cz,P7,P3,Pz,P4,P8,O1,O2,Oz,Po3,Po4,AverageAll
19,Light,Last,57.0757885944018,59.4398317883227,33.9875585247297,36.6215728171869,39.0827596163111,11.3119757945318,12.6407432713339,4.02148831893318,28.6489700123395,11.5069078761603,2.77795793252129,13.3086383089285,29.3902580389964,27.9873949237017,26.422315458134,19.5798664423775,20.2761251390339,22.311998151525,25.3551195005261
19,Dim,First,43.1734964143428,46.4838591736002,24.3301698134061,26.3141935542915,26.6533614102726,6.59941217704413,8.19249921403838,5.20852420691053,18.7140099117741,8.68984287098439,4.20787701453525,16.3332267911165,22.1635687347358,21.2551859385925,19.8447814936371,19.1808352832795,14.683948061389,26.0642618382283,19.894058550121
19,Dim,Last,37.9159387969665,31.5040173587823,14.5746680625831,14.8526905247677,12.9104388937198,4.63783750399423,4.71207147841193,2.65423830584777,17.1287904107228,5.54735636753003,1.83764103752877,7.11183427711414,15.5039936590632,12.8598766560067,12.991071492549,12.4348622582151,9.97479659502547,10.511841161831,12.7591091578144
20,Light,First,154.747245627926,149.283715365241,98.1740158714587,87.06284438133,84.5075223732338,30.7924417633211,23.9847299945968,12.1411814816771,59.5862643127843,27.0629650042602,6.65165561535472,18.3235446467305,56.350142429802,51.9718133331099,44.0580860326703,45.1025669824645,43.1219535822722,33.225124009307,57.0082118226411
20,Light,Last,21.525582868255,20.3056916336507,12.8691482864253,12.152097593689,10.6676437294819,3.70248389004861,3.68994005465273,2.24921420430288,9.22299929342186,3.83216725213012,1.28112005084688,3.03822293775242,9.8931738797747,9.44606399759467,8.45469521024002,8.32245468016697,7.77222359937312,6.22063984044335,8.59142016679168
20,Dim,First,186.682290421139,176.338506194667,115.465956550175,99.4388561641937,100.475734564108,31.5793041284486,24.8814474833886,17.0929076663455,68.1073036233252,29.3817022103252,9.11045119725109,21.1637294494658,76.8150235511953,56.0503351366634,57.7356835763532,46.5935137404777,42.2201385198717,40.2030644305981,66.6297749226662
20,Dim,Last,181.401084144242,179.899335306691,22.1041176692241,24.2479545858744,21.2035718812727,3.05623304963563,3.94910231621484,3.21047723898694,4.82951986357743,2.29680501784546,1.33195453549576,1.86344309953751,6.17905033597327,6.73387910819318,12.2208377796228,9.91054796995486,5.71272404414183,5.54431526514928,27.5386085117574
21,Light,First,106.376262059025,108.73907753693,62.9826875716782,81.8171447255611,78.8808305639854,13.3545650679934,13.7515501741502,7.65462138421463,38.1510446160595,15.0472828879666,6.12979079447652,14.0195450138112,40.79180996832,36.209513572659,35.1754661692951,34.8370384976174,19.0223651728558,27.23541944378,41.1208897344655
21,Light,Last,21.6444587216437,21.8365346398228,13.5361616431956,17.0064192002964,16.1580055401669,3.81733922866857,3.07165552024086,2.26696972507445,10.2157521307853,4.23112088633153,1.77055808395598,4.32917149668237,12.7402214175114,10.4380782109332,10.2529114735389,9.99527041052839,5.43912649549197,8.3317588823361,9.83786187262247
21,Dim,First,122.616260931022,125.420676779693,68.1719603841637,89.0713518713516,78.7491437647533,19.0293955951166,18.2300473692681,9.4042899330621,49.713924872324,19.4349344913743,10.8478428042562,12.6933150767812,54.6327801814152,48.8018251129861,48.6991792227296,45.2921895346519,32.260738320181,31.0336372015274,49.1168607470365
21,Dim,Last,31.2534559463212,31.451640905927,18.9728204027763,26.1388271609691,21.4060308958138,5.5645195491548,5.41491681912413,3.00814212892681,14.4453677118487,5.46351720204023,3.19069311658312,4.15917541801628,19.0727137405329,15.3556833994342,15.7940810292813,14.2860907066393,9.80468728472349,10.2850549671254,14.1704121325132
22,Light,First,104.235114033141,104.776152805455,70.2677404681302,68.729917071323,77.4712571429452,23.0610092110838,14.7762537692426,17.1275463927868,25.9552343953843,7.79244813829051,4.95514459274963,11.8591778483627,31.842052664756,26.4501097834061,30.4304568774054,24.8352407976048,15.9415219849135,21.8135145328113,37.9066606949884
22,Light,Last,24.3784014395937,24.0142434947044,17.8036517933837,17.0017924006473,17.2476791648921,6.48676298949729,4.82899397352891,5.54638052760748,10.1471610003656,2.82986623229646,1.87218203364639,4.66967080866702,12.3399675879286,10.0551410437982,11.5705113143301,9.30898747473905,5.99649441912868,7.86428860030608,10.775676461059
22,Dim,First,85.596290030334,86.3162028106924,52.4150369863348,42.8539804999008,54.6301572438373,17.0354065606897,12.0124098835258,9.11261603983462,22.7999037322491,7.42714186019844,4.38613696181397,10.1144081412163,30.1514759293098,21.9660799076657,29.6471560386274,22.1880215402473,10.4581038848336,16.1340076626395,29.7358075396639
22,Dim,Last,19.2122791354186,22.9352005510746,12.5173915813109,11.4079094699732,14.9520710490972,4.75746538384787,3.56193299343135,2.41875400614201,8.02693789559788,2.00630602662512,1.23207799413675,3.04313923277703,9.78913322014681,7.46758621838882,10.3294807912324,7.41454271947917,3.57474739177313,5.83072038903523,8.35987089163823
23,Light,First,32.0099757369983,34.307241735327,16.1164181455418,23.8474987779219,21.3189080423901,3.72872349356438,5.4604492605545,1.90409219281184,8.78481659664528,2.99197794473977,0.94064419652099,3.68612408032396,10.9468478990638,9.81850134436688,9.43658119643195,9.83579154334063,5.57185247772486,5.34375870378752,11.4472335204475
23,Light,Last,9.31156298734213,9.76199421392161,5.11730374878456,7.28625993319842,6.57456832671536,1.09272863901483,1.64947725551723,0.684407150169425,3.09834934561094,1.05963782017221,0.77928031896935,0.931158646416471,3.28782085756363,3.76476223948441,3.17533373830813,3.61728023872737,2.19228598138114,1.57446494159922,3.60881535460536
23,Dim,First,32.8912396644858,34.0203771024761,17.7165439203041,18.1617330123823,19.5801688481429,6.49445966852281,2.38759881989148,1.52087037999721,11.3860753993489,5.65058597031274,1.40107069601218,2.22027228372267,7.7529518145394,11.6013725497073,9.02481178312202,10.5626034658562,7.88959574617068,4.44635701025275,11.3727048964026
23,Dim,Last,13.2900066286146,13.5553713884532,7.31778989639662,7.68908204178052,7.95738647283927,2.67106072695688,1.3225475627057,0.720175026316397,4.63870010559334,2.27921118933905,0.810737375459446,1.39595655024496,3.7317233279178,5.17491823970791,4.46128104208274,5.08805074183913,3.38543039363123,2.30485512133137,4.87746021284501
32,Light,First,99.1146347799921,109.05185037471,73.0518245302475,89.4450330939013,71.6386595456053,21.1221670368661,18.8089389931619,7.42287155540081,82.0411371245579,19.4864779581183,8.73919843928946,27.4561151360137,79.4518253103712,70.4103053378634,74.132380628578,73.5809388711951,35.8165872718801,63.1029935788603,56.8818855314785
32,Light,Last,22.7129266292087,24.165695427888,16.7534406959009,20.513709667712,16.7842053443341,6.11252067707353,4.88121927717157,2.87748962568729,22.3478743594844,4.72124125856787,3.92333915344431,8.55763648320534,23.2054810074653,22.3430897903451,25.0432147449995,23.8425218935277,10.2321513998547,20.3504785345847,15.5204575539142
32,Dim,First,102.976178586987,112.473219725701,63.1358432269697,80.6805291920039,64.2088738161227,14.6486439142458,19.5475702176663,4.42405098854409,48.0154948354905,13.6294489640085,7.13239940857094,20.4633902247233,63.0205033475114,61.2076865524368,76.8267869641376,71.0462888214404,31.2606671524881,56.1197323275273,50.6009615703653
32,Dim,Last,105.425841972059,101.686595793417,16.1442273686107,16.6446341698945,12.5891860095205,3.5777441421514,3.86536103245957,1.28953952967999,8.17611981188408,2.74449185977761,2.07457302157231,4.47089891667717,10.5756591650647,8.64388673107135,10.2777829618726,9.90580018349078,4.72302383349448,8.42002515772948,18.401966203357
35,Light,First,68.2312799683757,71.2161042624896,46.0004348225938,42.8111608333155,52.1934102028548,11.5562187589725,9.02111812490007,6.77852655570165,50.9696993919946,16.8088984672468,5.36843554456398,15.5655783242414,60.0109382594662,50.2044191021679,50.6933521355302,48.3950415736131,34.8032116311296,33.2444267758984,37.4373474852809
35,Light,Last,33.929389483495,27.0374497317789,10.3160574528702,9.12981958063846,9.47372558174178,2.37777300262053,2.98353877693124,1.87777972597434,8.04386521955711,3.35241367681561,1.8487296180991,4.05422274112157,11.0723600083418,9.67981517157834,10.3945843610777,9.19010791022463,8.06481127166021,7.87435348332739,9.48337759988077
35,Dim,First,78.9753401585918,80.0564218448797,48.1961821671772,44.4094826195239,53.7561548574119,11.1400623469212,13.3946572262418,6.2396735045436,50.1387556100905,16.4254855072547,7.04304463493235,18.3089539358575,67.9744437754378,51.3528552908365,57.2360617542532,53.4799531932781,38.9467056595537,36.5616299553831,40.7575480023427
35,Dim,Last,25.8064084382951,26.1146115963897,15.0955092855454,14.422807878053,14.9531320845109,4.51066299447464,4.72976092101229,2.51947116192955,17.298604029977,5.90293185332463,2.9655330136796,7.03251616241411,24.3281990072151,17.5015838893752,19.9320999628702,18.5072025297491,12.0088012548678,13.5556498479376,13.7325269950901
36,Light,First,17.302882213863,18.19996723136,11.4035286026725,14.4478840890307,16.4020309808128,3.57815606989858,2.30001304509096,2.91277305504155,17.7560034302724,6.96469712593767,3.52053800224503,5.05490265524843,17.5184938174066,20.157772856254,19.8271870319484,21.5744862797322,13.9626265068865,12.7340167039985,12.5343310943167
36,Light,Last,18.6220437030805,20.0755856965688,12.1188336584117,13.3834956754373,15.9877292391965,3.88050514789047,2.86083773985286,2.40756950841695,16.0375551236018,5.52213682641818,2.71126886889779,5.56658569841254,18.6073468196354,19.4245805852758,20.7732632035336,22.1803131285166,11.555445438362,13.4026452593552,12.5065411844924
36,Dim,First,98.5304649361189,101.744825113639,65.0923030789999,86.0263882144353,86.4222987521677,16.3488371977436,13.9643218890392,11.3793727080887,69.5250779126977,26.0489718329542,8.82710458544892,22.4598212651703,66.2920453684963,70.51524958389,71.1096553747201,70.4963980541029,47.4202111191077,40.4338256780825,54.0353984813835
36,Dim,Last,61.7261382256225,65.7869779940593,39.1995803719139,49.266242408657,49.0521954408441,8.04546755320383,8.30622404818346,6.40253011621765,36.4933036029932,12.2978117821415,4.97904089712125,15.1414318165887,41.3705758263974,40.752180215443,42.614200507482,41.7946504456189,23.5035887837852,27.4397446877288,31.8984380402223
38,Light,First,120.431019444638,129.190571037417,66.3006265602722,71.7157854347384,68.1028980671093,9.85419755965657,22.1106522797595,7.1153971839003,66.5012697199348,26.1921367222796,7.85879630546558,38.3519449970233,64.5402829877968,50.7864145412502,53.9999511456834,50.4957824839593,39.7235886828225,43.6763558998774,52.0526483918658
38,Light,Last,60.3639336920055,62.8583657081488,29.4508823731231,34.0555628982227,30.6640661477907,5.6899230412607,9.51233901932155,3.31027861273488,30.3564333850824,10.9842447178019,4.46070633635749,18.5250766150899,31.1868647111906,25.2427581000389,28.6452182137509,26.27613023306,19.4668642968504,22.6706874447591,25.2066853081439
38,Dim,First,132.308482000083,154.102523538082,71.4106284607002,78.4471701942644,69.6091411669671,36.6917607262571,37.6615957257393,8.5437369820959,88.5568913674285,55.9469833921912,32.3724478178891,62.2496301359915,110.87234422211,80.0861309382384,88.5425169717481,79.7695431815896,76.3667029395548,89.7234125381286,75.1812023499477
38,Dim,Last,25.3880634554035,26.6523778552077,13.7836468447732,11.2639673136699,12.3418249818565,6.08528220854615,4.12790823703865,1.49782065618255,15.8246580154167,9.47684842009826,6.00593751082715,7.94969110998895,20.3168361982662,15.3857553755338,16.6746818670639,15.3087619099558,13.9720034553518,15.4020468505998,13.1921173480989
47,Light,First,64.2835314862273,71.9216092668883,34.6597861762824,41.8811924397523,41.10664407649,10.8000758626695,8.93556625457845,5.59217917176124,19.0209940994588,6.41205042280759,3.43910759936359,6.21241480493934,16.7121840716815,19.249725012087,22.0913640709386,19.9766813185877,11.515110345215,10.610567676081,23.023376897545
47,Light,Last,13.5926217771872,14.934354239003,6.81560250045588,8.89275485411629,7.853627849292,2.05203390554342,2.25485682796399,1.2663218228799,3.95392918549492,1.31115716955516,0.938767549641277,1.5094572789436,4.03598205164828,4.53249066222477,5.58560536066869,4.920255809209,2.6006869757976,2.51926742705641,4.97609851370452
47,Dim,First,60.3879982732772,66.0311305032738,29.0830986140838,36.8067716642108,37.5446668384103,7.25024831163505,6.21747026289008,4.82719227711026,18.3723975033214,6.93246236570457,3.11289283138214,5.54152454455572,21.5552065133505,20.5319065548513,22.1610531260387,20.9825511975546,12.3338819942589,11.8007163249451,21.7485094278252
47,Dim,Last,13.3557482685107,15.6480144967101,6.02088626795393,8.52944293820734,7.05911424847644,1.57836970513248,2.71194477790795,1.01679606416804,3.86665140146444,1.70030141694331,0.831065755337777,2.2870751217353,5.46355559303837,4.67721225992014,6.03484546108027,5.12585397861687,2.7382299442033,3.76143840755715,5.13369700594244
48,Light,First,89.5611736353438,85.8452513982152,50.8192407355813,49.926256106618,67.9528671976029,18.1629971420194,19.1862186928209,7.62190435377474,45.355121849102,19.9106891950308,4.21932067327602,22.4970902867289,39.4616606488863,42.2201253897037,46.7583948048269,44.3775506016973,27.5792110594518,29.1695739595957,39.4791470961264
48,Light,Last,18.5811342534475,18.7317894480282,10.329915251283,10.6231123353025,12.3554574105707,4.37788510935139,4.50300096813716,1.71509975375111,12.1560835180956,5.65879898486812,1.52378053841046,7.00069733238022,13.5012980952107,14.8216660470057,16.8875841530826,15.3637328646389,9.25382354109174,11.3606272812982,10.485860382553
48,Dim,First,86.0439366726492,94.7047168078323,42.6787498373839,50.0176449024048,41.1526663559533,19.2103482696028,18.7728747045088,4.95707118172017,43.525503072783,24.2899438576472,8.88945172182503,19.2424046027251,43.4839014504744,41.8768543013616,44.6800877715881,42.8799602606426,30.4993111615252,27.7043911729781,38.0338787836448
48,Dim,Last,116.429298999237,90.6928691834799,19.5477415949745,15.2469183609853,6.53718760681595,4.81275725537415,4.7311851021678,0.776486059452958,5.85107264119049,3.69144309245667,1.29300093568392,2.75702459391895,69.087110283437,5.46821114107444,4.87324568706047,4.95266139461691,5.574076922572,3.64786397310948,20.3316752682005
51,Light,First,39.9455553887999,42.5513015713421,28.4450952072006,28.6515353610032,25.905193161604,10.6501881618109,5.84110278419928,2.0426913766588,18.7582441759438,8.6841043877804,2.38152947326604,3.5787338992753,16.5205037445943,18.1581252768192,15.4486964029753,16.803875685884,14.4320685883105,11.4967499385427,17.2386274770006
51,Light,Last,13.9604595434054,14.5524800777771,10.1726096083884,9.19396983059866,8.98613055475514,4.04934768327591,2.27930202171854,1.16841778809187,9.41831258496615,4.19531157857059,4.4027020767868,2.04314550201171,8.72767854168151,9.99993824616523,8.16361563286786,11.1971472693394,7.11447770564218,6.61649703044332,7.56897462647143
51,Dim,First,45.8279206256433,45.5129714500521,29.1974659004451,26.3445891958817,29.8606754999654,10.9948550230109,11.2806598201857,3.98959674472539,24.9215044544263,10.4559985711195,2.80592663547186,9.94792412110784,25.7597047555031,27.5489812361776,28.4737498917728,26.9047436789474,15.137390587724,14.3727760182224,21.6298574561324
51,Dim,Last,9.04806443074367,8.63189722142486,5.41248415265684,5.67626579529848,6.06662982861616,1.82018931572488,2.48561850127427,1.25735777276868,9.55049351352237,3.01442131395497,1.08920888686499,3.5009452003114,9.1873143077098,12.0441013732118,10.2500467616829,12.1569972116705,6.53049833958227,5.43493040241032,6.2865257960794
53,Light,First,94.4714287787951,114.05058996746,66.0877903094993,69.0953717083327,72.1926867590609,21.0752898763199,20.5448321395146,5.09153743531627,57.4613584030853,24.3625821232958,4.85540728428296,22.7283961138219,57.9328043076382,61.2528378213339,63.8584481723474,59.4176497702512,31.297945478592,34.2019276299412,48.8877157821605
53,Light,Last,35.4956020020486,41.0056797214496,24.285766294141,24.8086382588429,22.6937011384021,8.87058844677812,8.05685838623124,2.27973319323873,28.3005958846948,10.8392472611306,2.69943705010806,11.6205706339075,31.5750226692048,31.7651478242486,34.3102220388411,31.073815940851,16.0979859556829,18.5943212924027,21.3540518884558
53,Dim,First,120.561429253104,147.372817668103,71.3047737319442,70.5798613029174,91.3490721680989,24.7738520095699,40.9690040275322,11.6379577865378,86.1143761711007,35.9472330501589,15.633508950757,37.9384885056958,72.0338534661759,97.2142780368907,100.155938080836,80.4232955560154,80.1873006668896,56.5623878017143,68.9310793463357
53,Dim,Last,34.8547652471572,38.1702379758018,22.77675903606,21.5489682142319,22.7981649399742,8.56997753684567,11.9086377363061,4.31599943164849,27.4308190908582,10.9717639944018,6.14989485611364,12.6984314420196,28.1876577376449,34.7367285271167,40.0886503203627,30.2620625489629,28.633069471449,24.8827363612265,22.721406914899
55,Light,First,22.2133323634458,27.8882983613836,11.5051240405542,12.855176724102,15.9687147670037,2.38974350633335,2.95222533086047,1.29886864188797,15.5662345538504,4.41871113252876,2.95280681805477,4.38280970074437,16.2856089156523,14.8502395919712,16.0117255549467,14.4922640949844,12.052601000572,14.7637805993138,11.8249036498994
55,Light,Last,32.1404304054149,37.8371832006434,11.6197297430883,11.5229723870867,14.4216086889414,2.30436757716725,2.36979783837889,1.30452826684572,14.01882146991,3.05015372402327,2.80100060881081,4.05211765010694,14.7668351860788,14.505081153602,14.8299356400249,14.0627737369245,11.291107226578,13.4780309547678,12.2431375254663
55,Dim,First,33.2103517272752,39.1100192756121,15.8249467107285,18.9887447139534,16.6496510009976,3.5478472121469,7.1272562989306,3.67322212019754,22.902157299856,9.55324226284489,4.7918330782191,6.70992367557,23.7802444186972,22.071774079993,20.8538385981024,21.0136557950192,17.5070253745297,19.3378805711006,17.0363119007652
55,Dim,Last,11.3835141648843,14.3013921919055,5.6332572680548,6.88499594805019,5.97458917376981,0.788139404908684,2.04168524826074,1.51055242835426,6.86500923796475,2.29934848250998,1.49476688181048,2.26593785917301,8.47721439236625,7.04148262647807,6.95145540939142,6.87180553132618,5.40304098556677,6.30665822001255,5.69415808082154
56,Light,First,204.594323472148,216.222734012795,148.082804327062,150.744375991138,174.617737521725,32.80584141422,38.0445775322787,22.4321585001211,46.4878359142666,19.6589351675556,2.5717030867125,24.348599263135,51.1586324093645,46.2841968753177,50.2357209906701,43.9879014463827,40.1158827261049,38.6179574921428,75.0562176746189
56,Light,Last,31.4665015814449,33.5874798192601,16.5180527693282,16.8062727857301,16.7612568789716,5.33552155482186,5.24267368439005,3.73968858745703,10.2733145187792,5.55637601420541,1.36624159249448,4.5620836342198,9.46602994024388,11.0625139367426,11.5909250352018,12.4137147233884,10.041927712513,7.41114009452331,11.8445397146509
56,Dim,First,143.355476237849,148.052450688522,89.415480566157,115.426971575181,114.284307843216,25.3590534355811,14.2559864301914,11.9205058188305,52.2502772883024,23.2137536561649,19.3327599573722,19.9362047641831,63.9445527522118,60.2633080819376,59.2652515154499,56.8776028289183,40.2290700938119,37.9689511687604,60.8528869279245
56,Dim,Last,42.6890666455118,42.9434377005535,16.1003580644861,20.855255484173,18.6722315143931,4.80625404724253,3.99026299386388,2.45599159926184,10.5528803654883,5.00175079060611,4.39353142050628,5.12624764686853,14.3665903883859,13.8262354729241,13.0218258847308,13.6905145767988,8.39495064890058,8.68539600848804,13.8651545140657
58,Light,First,76.3555727019976,73.9616323582251,35.7060678131161,47.6781459397339,40.3749340109663,14.3297742113281,12.0775199954802,2.40851303414643,42.2078598566433,24.1859925224517,2.82704921203742,11.4870094012837,33.5653886332567,39.8239814115503,35.954582641283,38.8523963157756,33.3942739376115,17.9975839244813,32.3993487734093
58,Light,Last,16.4631042271869,17.8128565145442,7.94087551683944,10.5819915190165,8.95070571118832,2.86450982403621,2.3427813380619,0.776315865580159,11.472196219893,6.40045889583381,1.21410902903762,3.39965639270713,10.3213374572,11.8502586529065,11.5740374539898,11.7534624044351,8.84218761215733,7.15714616960777,8.4287772669012
58,Dim,First,81.283558392038,79.2225716328337,43.0672368154631,39.9147044071575,54.7999569205682,17.8302440975848,17.2969708461752,13.4786831734557,22.256153921684,14.1079174623554,7.51421035764661,8.36745420324809,26.9233767803362,24.0780565627738,20.9413286626892,19.2270111794312,20.6775105538107,10.5718864684012,28.9754906909807
